StockCode,Description,Total_revenue,Total_Quantity,Num_Transactions,First_Sale_Date,Last_Sale_Date,Days_activity,Sales_velocity,Movment_category,CumulativeRevenue,TotalRevenuePct,CumulativePct,ABC_Class,stokeout_risk,SalesStdDev,Seasonality_score,Trend
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,39.15,27,6,2011-10-25,2011-10-27,3,9.0,fast_moving,4941227.610000002,4.393245200057223e-06,0.5544833839086267,A,,,,stable
22951,60 CAKE CASES DOLLY GIRL DESIGN,3755.4100000000003,7247,354,2010-12-01,2011-12-08,373,19.43,fast_moving,4944983.020000002,0.0004214160142208659,0.5549047999228476,A,low_risk,259.21,high,stable
22952,60 CAKE CASES VINTAGE CHRISTMAS,7417.85,14735,466,2010-12-01,2011-12-09,374,39.4,fast_moving,4952400.870000002,0.0008323993335183775,0.555737199256366,A,High_risk,1556.65,high,stable
22952,72 CAKE CASES VINTAGE CHRISTMAS,13.200000000000001,24,1,2010-12-06,2010-12-06,1,24.0,fast_moving,4952414.070000002,1.4812474237740832e-06,0.5557386805037897,A,,,,
22953,BIRTHDAY BANNER TAPE,30.0,24,1,2010-12-20,2010-12-20,1,24.0,fast_moving,4952444.070000002,3.3664714176683707e-06,0.5557420469752075,A,,,,
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,548.63,436,81,2010-12-01,2011-12-08,373,1.17,medium_moving,4952992.700000002,6.156490712917994e-05,0.5558036118823366,A,meduim_risk,26.83,medium,stable
22954,HEN PARTY CORDON BARRIER TAPE,206.25,165,28,2010-12-13,2011-11-24,347,0.48,slow_moving,4953198.950000002,2.3144490996470048e-05,0.555826756373333,A,low_risk,6.36,low,stable
22955,36 FOIL STAR CAKE CASES ,1929.14,1005,106,2010-12-01,2011-12-09,374,2.69,medium_moving,4955128.090000002,0.00021647982235602537,0.5560432361956891,A,meduim_risk,71.52,medium,stable
22956,36 FOIL HEART CAKE CASES,3823.5600000000004,2003,170,2010-12-01,2011-12-09,374,5.36,fast_moving,4958951.650000001,0.0004290635151246692,0.5564722997108137,A,low_risk,91.64,medium,stable
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,4881.150000000001,1749,196,2011-01-14,2011-09-29,259,6.75,fast_moving,4963832.800000002,0.0005477417320117323,0.5570200414428255,A,meduim_risk,249.48,high,stable
22959,WRAP CHRISTMAS VILLAGE,2003.92,4876,140,2011-07-17,2011-12-08,145,33.63,fast_moving,4965836.720000002,0.00022487131344313337,0.5572449127562685,A,meduim_risk,657.42,high,stable
22960,JAM MAKING SET WITH JARS,32662.97,8151,878,2010-12-01,2011-12-08,373,21.85,fast_moving,4998499.690000001,0.003665298497371982,0.5609102112536405,A,low_risk,219.1,high,stable
22961,JAM MAKING SET PRINTED,21170.75,15055,868,2010-12-01,2011-12-08,373,40.36,fast_moving,5019670.440000001,0.0023756908255200887,0.5632859020791606,A,low_risk,403.0,high,stable
22962,JAM JAR WITH PINK LID,2952.5699999999997,3681,246,2010-12-01,2011-12-05,370,9.95,fast_moving,5022623.010000002,0.0003313247504555033,0.5636172268296161,A,low_risk,181.72,high,stable
22963,JAM JAR WITH BLUE LID,17.28,24,1,2010-12-14,2010-12-14,1,24.0,fast_moving,5022640.290000002,1.9390875365769818e-06,0.5636191659171528,A,,,,
22963,JAM JAR WITH GREEN LID,2434.73,3047,209,2010-12-01,2011-12-05,370,8.24,fast_moving,5025075.020000002,0.0002732149651579904,0.5638923808823108,A,low_risk,139.09,high,stable
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,5034.64,2514,296,2010-12-01,2011-12-08,373,6.74,fast_moving,5030109.660000002,0.0005649657219416629,0.5644573466042524,A,low_risk,123.69,high,stable
22965,3 TRADITIONAL COOKIE CUTTERS  SET,304.20000000000005,162,4,2010-12-01,2011-01-20,51,3.18,medium_moving,5030413.860000002,3.413602017515728e-05,0.5644914826244276,A,High_risk,89.1,medium,
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2422.2200000000003,1156,202,2010-12-02,2011-12-07,371,3.12,medium_moving,5032836.080000002,0.00027181114657682273,0.5647632937710044,A,low_risk,40.77,medium,stable
22966,GINGERBREAD MAN COOKIE CUTTER,8625.130000000001,7204,554,2010-12-01,2011-12-08,373,19.31,fast_moving,5041461.210000002,0.0009678751206224665,0.5657311688916269,A,low_risk,243.9,high,stable
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,3230.55,1161,131,2011-01-14,2011-12-07,328,3.54,medium_moving,5044691.760000002,0.0003625184746116185,0.5660936873662384,A,High_risk,168.78,high,stable
22968,ROSE COTTAGE KEEPSAKE BOX ,6574.95,729,144,2010-12-01,2011-11-14,349,2.09,medium_moving,5051266.710000002,0.0007378127082532884,0.5668315000744918,A,High_risk,61.34,medium,stable
22969,HOMEMADE JAM SCENTED CANDLES,17521.6,12092,518,2010-12-01,2011-12-08,373,32.42,fast_moving,5068788.310000001,0.001966198853060604,0.5687976989275523,A,low_risk,512.31,high,stable
22970,LONDON BUS COFFEE MUG,9666.3,4246,276,2010-12-15,2011-12-08,359,11.83,fast_moving,5078454.610000001,0.0010847107554869256,0.5698824096830392,A,meduim_risk,218.35,high,stable
22971,QUEENS GUARD COFFEE MUG,5603.57,2365,233,2010-12-16,2011-12-08,358,6.61,fast_moving,5084058.180000002,0.000628808608063465,0.5705112182911027,A,low_risk,98.64,high,stable
22972,CHILDREN'S SPACEBOY MUG,2751.1099999999997,1691,178,2010-12-01,2011-12-08,373,4.53,fast_moving,5086809.290000002,0.000308717772728721,0.5708199360638314,A,low_risk,72.3,medium,stable
22972,CHILDRENS SPACEBOY MUG,39.599999999999994,24,2,2010-12-01,2010-12-08,8,3.0,medium_moving,5086848.8900000015,4.443742271322249e-06,0.5708243798061028,A,,,,
22973,CHILDREN'S CIRCUS PARADE MUG,1924.4799999999998,1192,110,2010-12-01,2011-12-07,372,3.2,medium_moving,5088773.370000002,0.0002159568971291475,0.571040336703232,A,low_risk,45.86,medium,stable
22974,CHILDRENS DOLLY GIRL MUG,2457.99,1523,157,2010-12-01,2011-12-05,370,4.12,fast_moving,5091231.360000002,0.0002758251026638226,0.5713161618058958,A,meduim_risk,88.66,medium,stable
22975,SPACEBOY CHILDRENS EGG CUP,1405.97,1118,142,2010-12-01,2011-12-07,372,3.01,medium_moving,5092637.330000002,0.00015777192730330664,0.5714739337331991,A,low_risk,49.8,medium,stable
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1313.59,1047,112,2010-12-01,2011-12-09,374,2.8,medium_moving,5093950.920000002,0.0001474054396511665,0.5716213391728502,A,meduim_risk,53.77,medium,stable
22977,DOLLY GIRL CHILDRENS EGG CUP,1132.46,905,111,2010-12-02,2011-12-05,369,2.45,medium_moving,5095083.380000002,0.0001270798073884241,0.5717484189802386,A,meduim_risk,61.55,medium,stable
22978,PANTRY ROLLING PIN,9184.279999999999,2407,197,2011-02-17,2011-12-04,291,8.27,fast_moving,5104267.660000002,0.0010306205370621086,0.5727790395173008,A,High_risk,238.57,high,stable
22979,PANTRY WASHING UP BRUSH,5795.86,3920,304,2011-03-02,2011-12-08,282,13.9,fast_moving,5110063.520000002,0.0006503865676935801,0.5734294260849944,A,meduim_risk,257.13,high,stable
22980,PANTRY SCRUBBING BRUSH,3661.8899999999994,2289,242,2011-02-16,2011-12-08,296,7.73,fast_moving,5113725.410000002,0.00041092160065485427,0.5738403476856492,A,meduim_risk,187.84,high,stable
22981,PANTRY APPLE CORER,603.4,436,72,2011-03-03,2011-12-07,280,1.56,medium_moving,5114328.810000002,6.771096178070316e-05,0.57390805864743,A,High_risk,52.34,medium,stable
22982,PANTRY PASTRY BRUSH,1308.3,1045,146,2011-03-02,2011-12-08,282,3.71,medium_moving,5115637.110000002,0.00014681181852451764,0.5740548704659545,A,meduim_risk,97.77,high,stable
22983,CARD BILLBOARD FONT,2072.79,5038,332,2010-12-01,2011-12-07,372,13.54,fast_moving,5117709.900000002,0.0002325996096609607,0.5742874700756154,A,low_risk,144.43,high,stable
22984,CARD GINGHAM ROSE ,1073.74,2678,140,2010-12-05,2011-12-06,367,7.3,fast_moving,5118783.640000002,0.00012049050066690787,0.5744079605762824,A,low_risk,131.67,high,stable
22985,WRAP BILLBOARD FONTS DESIGN,756.0,1800,62,2011-03-25,2011-12-09,260,6.92,fast_moving,5119539.640000002,8.483507972524294e-05,0.5744927956560076,A,low_risk,91.13,medium,stable
22985,"WRAP, BILLBOARD FONTS DESIGN",731.0,1950,34,2010-12-02,2011-05-10,160,12.19,fast_moving,5120270.640000002,8.202968687718596e-05,0.5745748253428847,A,High_risk,512.84,high,stable
22986,GINGHAM ROSE WRAP,766.5,1825,72,2010-12-02,2011-06-20,201,9.08,fast_moving,5121037.140000002,8.601334472142686e-05,0.5746608386876062,A,low_risk,142.05,high,stable
22986,WRAP GINGHAM ROSE ,943.92,2276,82,2011-06-07,2011-12-08,185,12.3,fast_moving,5121981.060000002,0.0001059226566855176,0.5747667613442917,A,low_risk,112.77,high,stable
22987,WRAP SUMMER ROSE DESIGN,42.0,100,4,2011-05-03,2011-09-02,123,0.81,slow_moving,5122023.060000002,4.713059984735719e-06,0.5747714744042765,A,low_risk,0.0,low,stable
22988,SOLDIERS EGG CUP ,10150.220000000001,8821,327,2010-12-01,2011-12-08,373,23.65,fast_moving,5132173.280000002,0.0011390141837681951,0.5759104885880446,A,low_risk,315.34,high,stable
22989,SET 2 PANTRY DESIGN TEA TOWELS,8323.17,2697,311,2011-02-03,2011-12-08,309,8.73,fast_moving,5140496.450000002,0.0009339904636464951,0.5768444790516911,A,meduim_risk,170.06,high,stable
22990,COTTON APRON PANTRY DESIGN,2695.29,607,140,2011-02-06,2011-12-08,306,1.98,medium_moving,5143191.740000002,0.0003024538915775794,0.5771469329432687,A,meduim_risk,42.18,medium,stable
22991,GIRAFFE WOODEN RULER,6820.74,3710,234,2011-02-17,2011-12-09,296,12.53,fast_moving,5150012.480000002,0.0007653942085782454,0.5779123271518469,A,meduim_risk,269.42,high,stable
22992,REVOLVER WOODEN RULER ,8950.289999999999,4917,285,2011-02-17,2011-12-09,296,16.61,fast_moving,5158962.770000002,0.0010043631821614347,0.5789166903340084,A,meduim_risk,329.27,high,stable
22993,SET OF 4 PANTRY JELLY MOULDS,14180.17,11792,866,2011-02-16,2011-12-09,297,39.7,fast_moving,5173142.940000002,0.0015912379000892834,0.5805079282340977,A,low_risk,309.48,high,stable
22994,TRAVEL CARD WALLET RETROSPOT,883.5,2107,160,2011-02-16,2011-12-09,297,7.09,fast_moving,5174026.440000002,9.914258325033351e-05,0.580607070817348,A,low_risk,93.56,medium,stable
22995,TRAVEL CARD WALLET SUKI,936.24,2236,183,2011-02-17,2011-12-08,295,7.58,fast_moving,5174962.6800000025,0.00010506084000259451,0.5807121316573506,A,low_risk,85.35,medium,stable
22996,TRAVEL CARD WALLET VINTAGE TICKET,1880.16,4552,292,2011-02-17,2011-12-08,295,15.43,fast_moving,5176842.840000003,0.00021098349668811212,0.5809231151540387,A,low_risk,197.68,high,stable
22997,TRAVEL CARD WALLET UNION JACK,1059.9,2527,181,2011-02-17,2011-12-07,294,8.6,fast_moving,5177902.740000003,0.00011893743518622354,0.581042052589225,A,low_risk,76.14,medium,stable
22998,TRAVEL CARD WALLET KEEP CALM,4693.4,11769,437,2011-02-16,2011-12-09,297,39.63,fast_moving,5182596.140000003,0.0005266732317228243,0.5815687258209479,A,low_risk,522.73,high,stable
22999,TRAVEL CARD WALLET RETRO PETALS,624.36,1490,88,2011-02-17,2011-06-24,128,11.64,fast_moving,5183220.500000004,7.006300314451413e-05,0.5816387888240925,A,meduim_risk,201.27,high,stable
22999,TRAVEL CARD WALLET VINTAGE LEAF,581.7,1385,97,2011-07-01,2011-12-08,161,8.6,fast_moving,5183802.200000004,6.527588078858972e-05,0.581704064704881,A,low_risk,66.7,medium,stable
23000,TRAVEL CARD WALLET TRANSPORT,1275.6,3044,205,2011-02-16,2011-12-09,297,10.25,fast_moving,5185077.800000004,0.00014314236467925911,0.5818472070695603,A,low_risk,105.85,high,stable
23002,TRAVEL CARD WALLET SKULLS,871.32,2078,140,2011-02-16,2011-12-09,297,7.0,fast_moving,5185949.120000004,9.777579585476016e-05,0.5819449828654151,A,low_risk,90.66,medium,stable
23003,TRAVEL CARD WALLET VINTAGE ROSE ,225.78,541,52,2011-02-16,2011-06-12,117,4.62,fast_moving,5186174.900000004,2.533606388937216e-05,0.5819703189293045,A,meduim_risk,78.43,medium,stable
23004,TRAVEL CARD WALLET PANTRY,783.68,1862,123,2011-02-16,2011-12-09,297,6.27,fast_moving,5186958.580000004,8.794121068661162e-05,0.5820582601399911,A,low_risk,49.36,medium,stable
23005,TRAVEL CARD WALLET I LOVE LONDON,1788.72,4396,175,2011-02-17,2011-12-08,295,14.9,fast_moving,5188747.300000004,0.00020072249180705894,0.5822589826317981,A,meduim_risk,375.05,high,stable
23006,TRAVEL CARD WALLET FLOWER MEADOW,712.14,1699,130,2011-02-16,2011-12-06,294,5.78,fast_moving,5189459.440000003,7.991329851261178e-05,0.5823388959303106,A,low_risk,74.22,medium,stable
23007, SPACEBOY BABY GIFT SET,7065.499999999999,450,142,2011-03-09,2011-12-08,275,1.64,medium_moving,5196524.940000003,0.0007928601267178623,0.5831317560570285,A,meduim_risk,36.33,medium,stable
23008,DOLLY GIRL BABY GIFT SET,6567.95,421,120,2011-03-09,2011-12-04,271,1.55,medium_moving,5203092.890000003,0.0007370271982558324,0.5838687832552844,A,meduim_risk,34.35,medium,stable
23009,I LOVE LONDON BABY GIFT SET,3262.5499999999997,209,61,2011-03-09,2011-12-07,274,0.76,slow_moving,5206355.440000003,0.0003661093774571314,0.5842348926327414,A,low_risk,12.22,low,stable
23010,CIRCUS PARADE BABY GIFT SET,4444.75,285,89,2011-03-10,2011-12-04,270,1.06,medium_moving,5210800.190000003,0.0004987707944560497,0.5847336634271976,A,High_risk,29.64,medium,stable
23012,GLASS APOTHECARY BOTTLE PERFUME,3775.4900000000002,1017,198,2011-06-14,2011-12-08,178,5.71,fast_moving,5214575.680000003,0.0004236693057564252,0.585157332732954,A,low_risk,74.89,medium,stable
23013,GLASS APOTHECARY BOTTLE TONIC,3215.0400000000004,866,180,2011-06-14,2011-12-08,178,4.87,fast_moving,5217790.720000003,0.00036077800888868397,0.5855181107418427,A,low_risk,61.49,medium,stable
23014,GLASS APOTHECARY BOTTLE ELIXIR,2959.6800000000003,800,160,2011-06-14,2011-12-08,178,4.49,fast_moving,5220750.400000003,0.0003321226041814908,0.5858502333460242,A,low_risk,63.5,medium,stable
23015,CORDIAL GLASS JUG,255.75,31,13,2011-06-22,2011-11-24,156,0.2,slow_moving,5221006.150000003,2.8699168835622858e-05,0.5858789325148598,A,meduim_risk,5.67,low,stable
23015,CORDIAL JUG,49.5,6,2,2011-08-23,2011-10-30,69,0.09,slow_moving,5221055.650000003,5.554677839152812e-06,0.5858844871926989,A,low_risk,1.41,low,stable
23016,GLASS TWIST BON BON JAR,512.85,69,19,2011-06-16,2011-12-06,174,0.4,slow_moving,5221568.500000003,5.75498288850408e-05,0.5859420370215839,A,meduim_risk,7.34,low,stable
23017,APOTHECARY MEASURING JAR,751.4000000000001,64,21,2011-06-26,2011-11-21,149,0.43,slow_moving,5222319.900000003,8.431888744120047e-05,0.5860263559090251,A,low_risk,3.88,low,stable
23018,LARGE APOTHECARY MEASURING JAR ,587.2,50,20,2011-06-26,2011-11-16,144,0.35,slow_moving,5222907.100000003,6.589306721516224e-05,0.5860922489762403,A,meduim_risk,5.89,low,stable
23019,SMALL APOTHECARY MEASURING JAR ,629.0500000000001,81,28,2011-06-21,2011-12-08,171,0.47,slow_moving,5223536.150000003,7.058929484280963e-05,0.5861628382710831,A,low_risk,6.02,low,stable
23020,GLASS  SONGBIRD STORAGE JAR,1965.3,165,69,2011-06-14,2011-12-06,176,0.94,medium_moving,5225501.450000003,0.00022053754257145495,0.5863833758136545,A,low_risk,12.26,low,stable
23020,GLASS SONGBIRD STORAGE JAR,126.7,11,3,2011-06-28,2011-10-03,98,0.11,slow_moving,5225628.150000003,1.4217730953952752e-05,0.5863975935446085,A,High_risk,3.79,low,stable
23021,GLASS BONNE JAM JAR,480.1,118,25,2011-06-22,2011-12-06,168,0.7,slow_moving,5226108.250000003,5.3874764254086157e-05,0.5864514683088625,A,meduim_risk,14.01,low,stable
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,795.6800000000001,416,21,2011-06-15,2011-12-05,174,2.39,medium_moving,5226903.9300000025,8.928779925367897e-05,0.5865407561081162,A,low_risk,36.73,medium,stable
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,431.23999999999995,272,23,2011-06-20,2011-12-05,169,1.61,medium_moving,5227335.170000003,4.83919044718436e-05,0.5865891480125881,A,meduim_risk,29.81,medium,stable
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,662.0600000000001,254,10,2011-06-22,2011-11-14,146,1.74,medium_moving,5227997.230000002,7.429353555938406e-05,0.5866634415481474,A,High_risk,41.44,medium,stable
23025,DRAWER KNOB VINTAGE GLASS BALL,669.61,317,46,2011-06-27,2011-12-02,159,1.99,medium_moving,5228666.840000003,7.514076419949725e-05,0.586738582312347,A,meduim_risk,29.73,medium,stable
23026,DRAWER KNOB VINTAGE GLASS STAR,1019.0500000000001,504,53,2011-06-16,2011-12-07,175,2.88,medium_moving,5229685.890000002,0.00011435342327249844,0.5868529357356195,A,low_risk,42.71,medium,stable
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,596.96,287,27,2011-06-22,2011-12-02,164,1.75,medium_moving,5230282.850000002,6.698829258304369e-05,0.5869199240282025,A,meduim_risk,31.22,medium,stable
23028,DOORKNOB CRACKED GLAZE BLUE,238.49999999999997,162,3,2011-06-15,2011-07-13,29,5.59,fast_moving,5230521.350000002,2.6763447770463544e-05,0.5869466874759729,A,High_risk,97.58,high,stable
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1761.6899999999998,1085,111,2011-06-14,2011-11-02,142,7.64,fast_moving,5232283.040000003,0.00019768930105973972,0.5871443767770327,A,meduim_risk,134.09,high,stable
23029,DOORKNOB CRACKED GLAZE GREEN,19.799999999999997,12,2,2011-06-27,2011-07-04,8,1.5,medium_moving,5232302.840000003,2.2218711356611243e-06,0.5871465986481683,A,low_risk,0.0,low,stable
23029,DRAWER KNOB CRACKLE GLAZE GREEN,2060.3999999999996,1272,136,2011-06-14,2011-12-08,178,7.15,fast_moving,5234363.240000003,0.00023120925696546365,0.5873778079051338,A,low_risk,87.16,medium,stable
23031,DOORKNOB CRACKED GLAZE PINK,19.799999999999997,12,2,2011-06-27,2011-07-04,8,1.5,medium_moving,5234383.040000003,2.2218711356611243e-06,0.5873800297762695,A,low_risk,0.0,low,stable
23031,DRAWER KNOB CRACKLE GLAZE PINK,1997.6999999999998,1234,136,2011-06-14,2011-12-07,177,6.97,fast_moving,5236380.740000003,0.00022417333170253679,0.587604203107972,A,low_risk,92.51,medium,stable
23032,DOORKNOB CRACKED GLAZE IVORY,268.2,180,5,2011-06-15,2011-08-23,70,2.57,medium_moving,5236648.940000003,3.0096254473955232e-05,0.587634299362446,A,High_risk,78.0,medium,stable
23032,DRAWER KNOB CRACKLE GLAZE IVORY,3361.7999999999997,2084,177,2011-06-14,2011-11-27,167,12.48,fast_moving,5240010.740000003,0.0003772467870639176,0.5880115461495099,A,low_risk,202.23,high,stable
23033,DRAWER KNOB CERAMIC RED,952.4499999999999,685,59,2011-06-14,2011-12-09,179,3.83,medium_moving,5240963.190000003,0.00010687985672527464,0.5881184260062352,A,meduim_risk,77.22,medium,stable
23034,DRAWER KNOB CERAMIC BLACK,1332.35,947,78,2011-06-14,2011-12-09,179,5.29,fast_moving,5242295.540000003,0.00014951060644434843,0.5882679366126795,A,low_risk,88.28,medium,stable
23035,DOORKNOB CERAMIC IVORY,52.199999999999996,36,1,2011-07-27,2011-07-27,1,36.0,fast_moving,5242347.740000003,5.857660266742964e-06,0.5882737942729462,A,,,,stable
23035,DRAWER KNOB CERAMIC IVORY,2889.49,2053,165,2011-06-14,2011-12-07,177,11.6,fast_moving,5245237.230000003,0.000324246183221286,0.5885980404561676,A,low_risk,100.69,high,stable
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,228.75,183,15,2011-06-22,2011-12-06,168,1.09,medium_moving,5245465.980000003,2.5669344559721325e-05,0.5886237098007273,A,meduim_risk,20.38,medium,stable
23037,CANDLE HOLDER SILVER MADELINE,315.28999999999996,193,18,2011-06-24,2011-12-09,169,1.14,medium_moving,5245781.270000003,3.538049244255535e-05,0.5886590902931699,A,low_risk,13.95,low,stable
23038,T-LIGHT HOLDER SILVER SAUCER,38.029999999999994,41,6,2011-07-11,2011-12-05,148,0.28,slow_moving,5245819.300000004,4.26756360046427e-06,0.5886633578567704,A,High_risk,10.21,low,stable
23039,T-LIGHT HOLDER SILVER HEART HANDLE,370.79999999999995,192,22,2011-06-19,2011-12-05,170,1.13,medium_moving,5246190.100000003,4.1609586722381055e-05,0.5887049674434928,A,meduim_risk,26.32,medium,stable
23040,PAPER LANTERN 9 POINT SNOW STAR,69.0,12,4,2011-05-05,2011-09-05,124,0.1,slow_moving,5246259.100000003,7.742884260637252e-06,0.5887127103277534,A,High_risk,31.41,medium,stable
23040,PAPER LANTERN 9 POINT SNOW STAR ,1249.5,234,32,2011-04-28,2011-12-09,226,1.04,medium_moving,5247508.600000003,0.00014021353454588762,0.5888529238622993,A,High_risk,44.98,medium,stable
23041,PAPER LANTERN 6 POINT SNOW STAR,107.9,26,6,2011-05-05,2011-09-05,124,0.21,slow_moving,5247616.500000004,1.2108075532213906e-05,0.5888650319378315,A,low_risk,3.79,low,stable
23041,PAPER LANTERN 9 POINT SNOW STAR,971.1,234,42,2011-04-28,2011-12-09,226,1.04,medium_moving,5248587.600000003,0.00010897267978992516,0.5889740046176214,A,High_risk,31.41,medium,stable
23042,PAPER LANTERN 7 POINT SNOW STAR,658.35,99,25,2011-04-28,2011-12-01,218,0.45,slow_moving,5249245.950000003,7.38772152607324e-05,0.589047881832882,A,High_risk,12.44,low,stable
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,37.5,6,3,2011-05-05,2011-05-11,7,0.86,medium_moving,5249283.450000003,4.2080892720854635e-06,0.5890520899221542,A,,,,stable
23043,PAPER LANTERN 9 POINT HOLLY STAR L,431.25,69,16,2011-05-08,2011-11-24,201,0.34,slow_moving,5249714.700000003,4.839302662898283e-05,0.5891004829487831,A,meduim_risk,12.01,low,stable
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,74.7,18,5,2011-05-08,2011-08-11,96,0.19,slow_moving,5249789.400000003,8.382513829994243e-06,0.5891088654626132,A,meduim_risk,5.29,low,stable
23044,PAPER LANTERN 9 POINT HOLLY STAR S,352.75,85,19,2011-05-08,2011-12-01,208,0.41,slow_moving,5250142.150000003,3.9584093086083925e-05,0.5891484495556992,A,meduim_risk,8.93,low,stable
23045,PAPER LANTERN 5 POINT STAR MOON ,439.90000000000003,106,18,2011-06-02,2011-11-29,181,0.59,slow_moving,5250582.050000004,4.936369255441054e-05,0.5891978132482537,A,High_risk,21.37,medium,stable
23045,PAPER LANTERN 5 POINT STAR MOON 30,41.5,10,5,2011-05-05,2011-08-11,99,0.1,slow_moving,5250623.550000004,4.65695212777458e-06,0.5892024702003815,A,meduim_risk,4.24,low,stable
23046,PAPER LANTERN 9 POINT DELUXE STAR,2091.55,347,34,2011-05-08,2011-12-05,212,1.64,medium_moving,5252715.100000003,0.0002347047764541427,0.5894371749768356,A,High_risk,94.99,high,stable
23047,PAPER LANTERN 5 POINT SEQUIN STAR,287.5,50,21,2011-05-08,2011-11-24,201,0.25,slow_moving,5253002.600000003,3.226201775265522e-05,0.5894694369945883,A,low_risk,3.67,low,stable
23047,PAPER LANTERN 5 POINT STUDDED STAR,46.0,8,4,2011-05-08,2011-08-11,96,0.08,slow_moving,5253048.600000003,5.161922840424835e-06,0.5894745989174287,A,low_risk,1.15,low,stable
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,2264.7400000000002,564,85,2011-04-28,2011-12-05,222,2.54,medium_moving,5255313.340000004,0.0002541394159483422,0.589728738333377,A,High_risk,81.77,medium,stable
23049,RECYCLED ACAPULCO MAT RED,3572.75,435,169,2011-03-04,2011-12-01,273,1.59,medium_moving,5258886.090000004,0.0004009186919158224,0.5901296570252929,A,meduim_risk,30.89,medium,stable
23050,RECYCLED ACAPULCO MAT GREEN,3763.55,459,176,2011-03-04,2011-12-05,277,1.66,medium_moving,5262649.640000003,0.0004223294501321932,0.5905519864754251,A,meduim_risk,32.73,medium,stable
23051,RECYCLED ACAPULCO MAT BLUE,2741.35,335,133,2011-03-04,2011-12-05,277,1.21,medium_moving,5265390.990000003,0.00030762254736083956,0.5908596090227859,A,meduim_risk,24.59,medium,stable
23052,RECYCLED ACAPULCO MAT TURQUOISE,4694.75,571,221,2011-03-04,2011-12-02,274,2.08,medium_moving,5270085.740000003,0.0005268247229366194,0.5913864337457224,A,meduim_risk,43.7,medium,stable
23053,RECYCLED ACAPULCO MAT PINK,2598.15,319,129,2011-03-04,2011-12-08,280,1.14,medium_moving,5272683.890000003,0.0002915532571271692,0.5916779870028497,A,meduim_risk,27.59,medium,stable
23054,RECYCLED ACAPULCO MAT LAVENDER,2206.2,268,109,2011-03-04,2011-12-05,277,0.97,medium_moving,5274890.090000004,0.00024757030805533197,0.591925557310905,A,meduim_risk,20.05,medium,stable
23055,IVORY CHANDELIER T-LIGHT HOLDER,1292.97,561,36,2011-04-19,2011-11-15,211,2.66,medium_moving,5276183.060000003,0.0001450915516300891,0.5920706488625351,A,High_risk,121.81,high,stable
23056,CRYSTAL CHANDELIER T-LIGHT HOLDER,18.75,3,1,2011-05-11,2011-05-11,1,3.0,medium_moving,5276201.810000003,2.1040446360427318e-06,0.5920727529071711,A,,,,stable
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,2789.66,866,36,2011-04-19,2011-11-23,219,3.95,medium_moving,5278991.470000003,0.00031304368850042485,0.5923857965956716,A,High_risk,217.76,high,stable
23057,BEADED CHANDELIER T-LIGHT HOLDER,1313.29,599,34,2011-04-18,2011-11-16,213,2.81,medium_moving,5280304.7600000035,0.0001473717749369898,0.5925331683706085,A,High_risk,117.2,high,stable
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,347.70000000000005,78,7,2011-04-18,2011-07-01,75,1.04,medium_moving,5280652.460000004,3.901740373077642e-05,0.5925721857743393,A,High_risk,20.29,medium,stable
23058,CHRISTMAS HANGING SNOWFLAKE,421.02000000000004,486,44,2011-09-14,2011-12-07,85,5.72,fast_moving,5281073.480000003,4.7245059875557914e-05,0.5926194308342149,A,High_risk,126.42,high,stable
23060,HEART BEADED TRELLIS DECORATION,507.52000000000004,244,39,2011-04-18,2011-12-07,234,1.04,medium_moving,5281581.000000003,5.695171912983505e-05,0.5926763825533446,A,meduim_risk,20.18,medium,stable
23061,VINTAGE EMBOSSED HEART,1124.96,904,84,2011-04-19,2011-12-06,232,3.9,medium_moving,5282705.960000003,0.000126238189534007,0.5928026207428787,A,low_risk,50.13,medium,stable
23061,VINTAGE ENGRAVED HEART,75.0,60,4,2011-05-11,2011-06-09,30,2.0,medium_moving,5282780.960000003,8.416178544170927e-06,0.5928110369214228,A,low_risk,8.49,low,stable
23064,CINDERELLA CHANDELIER ,3617.6000000000004,220,22,2011-04-28,2011-11-03,190,1.16,medium_moving,5286398.560000002,0.0004059515666852366,0.593216988488108,A,High_risk,41.83,medium,stable
